timestamp(ms),wx,wy,wz,ax,ay,az,temperature
1844666,78.7195,-28.5976,-306.0366,-0.2861,0.3069,1.0261,42.2
1844676,75.7317,-27.5000,-306.4024,-0.2844,0.3384,1.0938,42.2
1844686,70.9756,-26.8902,-305.3659,-0.2573,0.3088,1.1318,42.2
1844696,67.0122,-25.4268,-305.0000,-0.2185,0.2542,1.1543,42.2
1844706,63.3537,-23.5976,-305.1829,-0.1604,0.1948,1.1506,42.2
1844716,61.0366,-20.8537,-305.9146,-0.1082,0.1870,1.1450,42.2
1844726,57.4390,-17.8049,-306.0976,-0.1250,0.1370,1.1077,42.2
1844736,55.5488,-15.1220,-305.9756,-0.1331,0.0801,1.0627,42.2
1844746,53.8415,-13.9634,-305.8537,-0.2153,0.0413,1.0454,42.2
1844756,53.9024,-13.2927,-305.9146,-0.2407,-0.0701,1.0120,42.2
1844766,53.2927,-13.7805,-306.9512,-0.3047,-0.0745,0.9844,42.2
1844776,54.6341,-14.6951,-307.7439,-0.2810,-0.1624,0.9678,42.2
1844786,56.6463,-15.9756,-308.7195,-0.3159,-0.2065,0.9871,42.3
1844796,59.9390,-16.5244,-310.4268,-0.2822,-0.2405,0.9685,42.2
1844806,62.8049,-16.0976,-312.8049,-0.1968,-0.2537,0.9707,42.2
1844816,65.6707,-13.7805,-311.9512,-0.0771,-0.2607,0.9636,42.2
1844826,68.5366,-9.4512,-310.1219,-0.0151,-0.2710,0.9475,42.3
1844836,71.7683,-3.7805,-307.6219,0.0684,-0.3115,0.9521,42.3
1844846,73.9024,3.1098,-305.3049,0.1289,-0.2791,0.9338,42.2
1844856,75.6707,10.1829,-301.7073,0.1360,-0.2759,0.9263,42.2
1844866,76.7683,17.2561,-299.3903,0.1003,-0.2805,0.8931,42.2
1844876,78.0488,22.9878,-298.7195,0.0139,-0.2393,0.8718,42.2
1844886,77.1341,27.0732,-299.0854,-0.0896,-0.1978,0.8694,42.3
1844896,76.0976,28.9634,-299.8781,-0.1802,-0.1680,0.8774,42.3
1844906,74.3293,28.7195,-301.4024,-0.3052,-0.1191,0.9116,42.2
1844916,72.8659,26.4024,-303.8415,-0.4307,-0.0759,0.9426,42.3
1844926,69.6951,21.8902,-304.6951,-0.5234,-0.0547,0.9746,42.2
1844936,66.7683,15.9146,-305.0000,-0.5684,0.0071,1.0100,42.2
1844946,63.4756,8.3537,-304.1464,-0.6045,0.0320,1.0293,42.2
1844956,60.8537,0.4268,-302.6829,-0.6208,0.0740,1.0420,42.2
1844966,57.3171,-7.5610,-300.9756,-0.5977,0.0684,1.0305,42.2
1844976,53.9634,-15.8537,-297.7439,-0.5852,0.1150,1.0483,42.3
1844986,50.9756,-23.2317,-294.2683,-0.5107,0.0852,1.0569,42.3
1844996,48.8415,-30.0000,-291.7683,-0.4785,0.1272,1.0520,42.2
1845006,47.1341,-35.6098,-290.7317,-0.4121,0.1030,1.0391,42.2
1845016,45.4268,-40.2439,-288.9024,-0.3547,0.0532,1.0393,42.2
1845026,45.1220,-43.9634,-288.8415,-0.2615,0.0142,1.0325,42.2
1845036,45.3659,-46.3415,-289.1464,-0.1870,-0.0002,1.0337,42.2
1845046,47.0732,-47.6220,-291.4024,-0.1716,-0.0376,1.0566,42.3
1845056,48.0488,-48.6585,-292.1951,-0.1230,-0.0762,1.0417,42.2
1845066,49.8171,-48.9024,-293.4756,-0.0896,-0.0630,1.0220,42.3
1845076,51.8293,-49.2073,-294.3293,-0.0762,-0.0515,0.9814,42.2
1845086,54.0854,-49.0244,-296.1585,-0.0798,-0.0549,0.9495,42.3
1845096,55.0000,-49.1463,-295.9756,-0.0334,-0.0315,0.9294,42.2
1845106,56.3415,-49.5122,-296.2805,-0.0867,-0.0010,0.9375,42.2
1845116,57.2561,-49.7561,-296.0976,-0.0869,0.0015,0.9290,42.3
1845126,58.7805,-50.0000,-296.7683,-0.0505,0.0288,0.9290,42.2
1845136,58.7805,-50.5488,-295.4878,-0.0571,0.0476,0.9641,42.2
1845146,59.3902,-50.7317,-295.1829,-0.0212,0.0542,0.9590,42.2
1845156,60.0000,-50.7927,-294.0244,-0.0376,0.0701,0.9832,42.2
1845166,61.2195,-50.6098,-293.3537,-0.0295,0.0676,0.9624,42.2
1845176,61.1585,-50.4268,-291.7683,0.0034,0.0715,0.9702,42.2
1845186,61.4024,-49.3902,-290.7927,0.0349,0.0845,0.9595,42.2
1845196,61.6463,-48.4146,-289.3293,0.0298,0.1096,0.9775,42.2
1845206,62.2561,-46.7073,-289.3293,0.0503,0.1287,0.9663,42.2
1845216,61.0976,-45.6707,-288.1707,0.0403,0.1516,0.9922,42.2
1845226,60.3049,-44.7561,-287.3171,0.0107,0.1580,1.0117,42.2
1845236,59.0854,-44.2073,-285.5488,-0.0156,0.1838,1.0420,42.2
1845246,58.5976,-43.8415,-284.8781,-0.0139,0.2229,1.0410,42.3
1845256,56.2195,-44.2073,-283.9634,-0.0278,0.2292,1.0554,42.3
1845266,54.5122,-44.3293,-282.8659,-0.0320,0.2466,1.0493,42.2
1845276,52.6829,-44.3293,-281.4634,-0.0178,0.2639,1.0525,42.2
1845286,51.7073,-43.5366,-281.9512,0.0227,0.2795,1.0605,42.2
1845296,49.0854,-42.6829,-281.7073,0.0671,0.2878,1.0688,42.2
1845306,47.0122,-40.7317,-282.9268,0.1055,0.3218,1.0876,42.2
1845316,44.3293,-38.0488,-284.2073,0.1565,0.3257,1.0754,42.2
1845326,42.2561,-34.3902,-288.1707,0.2090,0.3464,1.0576,42.2
1845336,38.3537,-30.4268,-291.2805,0.2725,0.3767,1.0662,42.2
1845346,34.7561,-25.8537,-295.1219,0.2466,0.4143,1.0493,42.2
1845356,30.2439,-21.3415,-299.8171,0.2795,0.4546,1.0378,42.2
1845366,26.0366,-16.9512,-305.7927,0.1914,0.4924,1.0249,42.2
1845376,20.4268,-14.3293,-309.6951,0.1960,0.5063,0.9978,42.3
1845386,15.5488,-11.5854,-313.1098,0.2493,0.5566,0.9766,42.2
1845396,10.4878,-9.3293,-316.5854,0.2200,0.4905,0.9607,42.2
1845406,6.3415,-6.8293,-321.4024,0.2114,0.4988,0.9258,42.2
1845416,0.6707,-4.6951,-325.0610,0.2068,0.4961,0.9436,42.2
1845426,-4.1463,-2.1341,-329.6951,0.2659,0.5205,0.9353,42.3
1845436,-9.3293,1.2195,-335.3659,0.2861,0.5249,0.9177,42.3
1845446,-13.9634,4.9390,-343.4146,0.2954,0.4907,0.8992,42.2
1845456,-19.8780,8.5976,-351.5854,0.3530,0.4963,0.9126,42.2
1845466,-25.3659,12.0732,-358.5366,0.3040,0.4724,0.8914,42.2
1845476,-31.1585,14.8171,-365.3659,0.2915,0.4712,0.8770,42.3
1845486,-36.2805,16.5854,-370.0610,0.2458,0.4675,0.8530,42.3
1845496,-42.6829,17.0732,-374.1464,0.2009,0.4575,0.8411,42.3
1845506,-48.5366,16.0976,-376.1585,0.1628,0.4302,0.8120,42.2
1845516,-54.0244,14.3293,-377.6829,0.1184,0.4036,0.7952,42.2
1845526,-58.3537,12.0732,-378.3537,0.1150,0.3640,0.7720,42.2
1845536,-63.4146,9.2073,-379.6342,0.1255,0.3235,0.7644,42.2
1845546,-66.9512,6.0976,-379.3903,0.1221,0.3032,0.7471,42.2
1845556,-69.8171,3.2317,-379.1464,0.1306,0.2732,0.7563,42.2
1845566,-71.4024,0.7927,-379.3903,0.1636,0.2354,0.7717,42.3
1845576,-73.5976,-1.2805,-380.3049,0.1934,0.1956,0.7959,42.3
1845586,-74.1463,-2.9268,-380.0610,0.2141,0.1602,0.8091,42.2
1845596,-74.2683,-3.9634,-379.8171,0.2183,0.1294,0.8428,42.3
1845606,-73.2927,-4.9390,-379.0854,0.2166,0.0872,0.8691,42.2
1845616,-72.3171,-5.7927,-379.7561,0.1931,0.0461,0.8965,42.2
1845626,-70.9756,-7.0732,-377.9878,0.1831,0.0105,0.9133,42.2
1845636,-68.5366,-7.9878,-376.5854,0.1787,-0.0037,0.9458,42.2
1845646,-65.7317,-8.7805,-374.4512,0.1663,-0.0227,0.9641,42.2
1845656,-63.1098,-9.3293,-374.2073,0.1711,-0.0266,0.9895,42.2
1845666,-60.5488,-10.0610,-371.6464,0.1599,-0.0356,0.9902,42.2
1845676,-58.0488,-10.0610,-369.3903,0.1431,-0.0298,0.9810,42.2
1845686,-55.5488,-10.1829,-367.3781,0.1509,-0.0164,0.9771,42.2
1845696,-53.6585,-9.8171,-367.1342,0.1416,-0.0010,0.9519,42.2
1845706,-52.1341,-10.0000,-365.1829,0.1287,0.0071,0.9331,42.2
1845716,-50.9146,-10.3049,-364.2073,0.1104,0.0273,0.9072,42.2
1845726,-49.5732,-10.1829,-362.1951,0.1135,0.0215,0.9072,42.2
1845736,-47.8049,-9.9390,-361.5854,0.0989,0.0085,0.9216,42.2
1845746,-47.3171,-9.8780,-359.2073,0.1130,0.0186,0.9324,42.2
1845756,-46.3415,-9.3293,-357.4390,0.1318,0.0229,0.9414,42.2
1845766,-45.6098,-8.5976,-355.2439,0.1436,0.0239,0.9475,42.2
1845776,-44.5122,-7.1341,-354.8781,0.1433,0.0383,0.9470,42.2
1845786,-45.0000,-6.0976,-352.7439,0.1663,0.0352,0.9526,42.3
1845796,-44.9390,-4.2683,-350.9146,0.1843,0.0408,0.9465,42.2
1845806,-45.3659,-2.3780,-349.5732,0.2075,0.0466,0.9363,42.2
1845816,-45.4268,0.2439,-349.8171,0.2214,0.0405,0.9395,42.3
1845826,-47.0732,2.2561,-348.2927,0.2229,0.0444,0.9377,42.2
1845836,-48.2927,4.6951,-347.6829,0.2451,0.0552,0.9402,42.2
1845846,-50.0000,7.6829,-347.0122,0.2852,0.0461,0.9456,42.3
1845856,-51.0366,11.0976,-346.4634,0.2930,0.0496,0.9585,42.3
1845866,-53.7805,14.5732,-347.4390,0.3101,0.0439,0.9709,42.3
1845876,-55.9756,18.1098,-346.4024,0.3362,0.0483,0.9792,42.3
1845886,-58.7805,22.0122,-345.7317,0.3523,0.0349,0.9915,42.3
1845896,-60.8537,26.2195,-345.5488,0.3577,0.0312,1.0024,42.2
1845906,-64.8781,30.0000,-345.6707,0.3555,0.0222,1.0164,42.3
1845916,-68.1098,33.2317,-344.6951,0.3408,0.0122,1.0186,42.2
1845926,-71.6463,35.6098,-344.6951,0.3184,0.0042,1.0334,42.2
1845936,-74.6951,37.6220,-343.8415,0.2935,-0.0205,1.0396,42.2
1845946,-78.5366,38.7195,-343.8415,0.2649,-0.0469,1.0432,42.3
1845956,-81.5244,38.2317,-341.5244,0.1792,-0.0754,1.0449,42.2
1845966,-84.1463,36.4024,-340.1219,0.1174,-0.0869,1.0337,42.3
1845976,-85.6098,33.6585,-338.5366,0.1243,-0.1038,1.0642,42.3
1845986,-88.1707,30.4878,-337.9268,0.0737,-0.0999,1.0356,42.2
1845996,-89.0244,25.9756,-336.6464,0.0039,-0.1204,1.0618,42.2
1846006,-89.5732,21.5854,-335.3049,0.0876,-0.2002,1.0544,42.2
1846016,-88.4146,18.2317,-333.1707,0.1675,-0.2441,1.0894,42.4
1846026,-87.8049,15.9756,-331.2195,0.2146,-0.2913,1.0808,42.2
1846036,-85.5488,15.0610,-326.5244,0.2803,-0.3220,1.1145,42.2
1846046,-82.5610,15.6707,-319.8781,0.3354,-0.3577,1.1147,42.2
1846056,-78.5366,17.6829,-312.4390,0.4441,-0.4211,1.0923,42.2
1846066,-75.4878,20.0610,-305.7927,0.3901,-0.4163,1.1060,42.2
1846076,-71.5854,21.7073,-298.0488,0.3364,-0.4412,1.0552,42.2
1846086,-67.5610,22.7439,-292.1951,0.2849,-0.4407,0.9946,42.2
1846096,-63.1098,22.3171,-288.1098,0.1953,-0.4094,0.9573,42.3
1846106,-60.0000,20.7927,-286.5244,0.1121,-0.4060,0.9114,42.2
1846116,-56.4024,17.9268,-285.0610,0.0833,-0.3938,0.8765,42.2
1846126,-52.8049,15.1829,-283.7805,0.1128,-0.3870,0.8823,42.2
1846136,-48.0488,13.3537,-281.5854,0.1648,-0.4136,0.9214,42.2
1846146,-43.9634,13.4756,-277.6219,0.2878,-0.4380,0.9539,42.2
1846156,-39.2683,15.1829,-269.5732,0.3823,-0.4624,0.9814,42.2
1846166,-33.9634,18.9024,-259.3293,0.4536,-0.4690,0.9866,42.2
1846176,-28.3537,23.2317,-248.1098,0.4492,-0.4875,0.9910,42.2
1846186,-23.6585,28.7195,-237.0122,0.4465,-0.4680,0.9734,42.3
1846196,-18.5366,33.4146,-224.7561,0.4929,-0.4849,0.9763,42.2
1846206,-13.7195,38.8415,-213.1098,0.4592,-0.4746,0.9504,42.2
1846216,-8.8415,43.5366,-202.3171,0.3887,-0.4822,0.9500,42.2
1846226,-3.8415,48.1098,-193.5366,0.3469,-0.4675,0.9351,42.2
1846236,0.0610,51.2195,-184.9390,0.3374,-0.4590,0.9097,42.2
1846246,4.0854,53.8415,-178.8415,0.2231,-0.4258,0.8953,42.3
1846256,7.8049,55.2439,-173.9025,0.1802,-0.4062,0.8323,42.2
1846266,11.7073,56.7073,-171.0366,0.1545,-0.3787,0.8271,42.2
1846276,14.0244,56.8902,-167.4390,0.1365,-0.3674,0.7720,42.2
1846286,16.9512,57.3171,-164.7561,0.1272,-0.3521,0.7412,42.2
1846296,19.6341,57.3781,-162.1342,0.1326,-0.3352,0.7363,42.2
1846306,22.9878,58.2927,-160.6098,0.0962,-0.2998,0.7168,42.2
1846316,24.3902,58.5366,-159.1463,0.1128,-0.3179,0.7185,42.2
1846326,26.7073,58.9634,-157.0732,0.1233,-0.3091,0.7075,42.2
1846336,28.4756,59.7561,-155.1829,0.1189,-0.2710,0.7234,42.3
1846346,30.7317,61.4024,-154.3293,0.1296,-0.2415,0.7253,42.2
1846356,30.7317,62.1951,-153.1098,0.1143,-0.1797,0.7173,42.2
1846366,31.2195,62.6220,-152.8659,0.0840,-0.1384,0.7090,42.2
1846376,30.8537,63.1707,-152.9878,0.0823,-0.0935,0.6965,42.2
1846386,28.4146,77.3781,-148.9634,1.4570,-0.4553,0.9185,42.2
1846396,17.1341,99.3902,-133.2927,-0.4897,-2.2195,0.7563,42.2
1846406,16.0976,91.7683,-128.4756,-0.1653,0.1089,0.3037,42.2
1846416,4.2683,96.6463,-122.9268,0.7498,1.6484,0.8245,42.2
1846426,-4.7561,100.4268,-131.3415,-0.9958,0.9968,0.4897,42.2
1846436,-6.6463,91.9512,-133.5366,0.1257,1.5684,0.5327,42.2
1846446,-8.8415,82.6829,-135.1829,0.5005,1.6353,0.4688,42.2
1846456,-10.3659,74.2073,-140.3659,-0.3701,0.7283,0.7063,42.2
1846466,-9.2073,67.3781,-144.0244,0.0188,0.4050,0.5854,42.3
1846476,-8.5976,58.2927,-154.2073,0.0608,-0.3835,0.8320,42.2
1846486,-6.9512,50.2439,-164.5122,0.0156,-0.6729,0.7344,42.3
1846496,-4.9390,43.8415,-165.9146,-0.3962,-0.5195,0.9778,42.2
1846506,-1.0366,37.9268,-166.7683,-0.3103,-0.4490,1.0593,42.2
1846516,-11.9512,47.5000,-152.0732,2.4651,2.3345,0.9473,42.3
1846526,-7.4390,42.2561,-160.4878,2.6794,1.6179,1.5205,42.3
1846536,-9.8171,34.3902,-179.1463,-1.4124,4.3269,0.9854,42.2
1846546,-2.9878,27.6220,-171.3415,-0.4519,1.2783,1.1362,42.2
1846556,-2.1341,16.0976,-169.8171,0.5879,1.7732,0.9617,42.3
1846566,-1.8902,9.9390,-177.7439,0.0989,-0.8081,0.8142,42.2
1846576,-0.7927,1.7683,-192.0122,-0.3313,0.0779,0.8232,42.2
1846586,-0.4268,-1.8293,-203.9025,-0.3398,-1.1545,0.7327,42.3
1846596,1.2195,-5.2439,-194.6951,-0.3174,-0.7751,0.7920,42.2
1846606,5.1829,-8.2317,-194.8171,-0.0125,0.3760,0.7712,42.2
1846616,14.6341,-9.7561,-194.4512,-0.0701,0.2339,0.6533,42.3
1846626,15.4268,-9.6951,-198.5366,-1.4241,0.9944,0.7017,42.3
1846636,25.9146,-7.9268,-181.7073,0.9868,-1.6748,0.6440,42.4
1846646,20.9146,-10.2439,-180.3049,0.3206,0.2856,0.6946,42.2
1846656,25.6707,-9.8780,-168.1707,-0.2437,-1.7466,0.7322,42.2
1846666,27.0122,-10.9756,-168.8415,-0.3394,-0.4470,0.7166,42.3
1846676,29.5732,-12.3171,-170.9146,0.0654,-0.9661,0.6770,42.2
1846686,31.7683,-14.0854,-166.1585,-0.5190,-0.1792,0.7031,42.2
1846696,32.9878,-15.4878,-158.1098,0.1262,-0.1755,0.8774,42.2
1846706,36.4024,-15.7927,-156.6463,-0.1912,-0.0767,0.9504,42.2
1846716,37.6829,-16.0366,-152.0122,0.0430,-0.3655,1.0789,42.2
1846726,31.2195,-13.4146,-145.0000,-0.4939,-0.9177,1.2683,42.2
1846736,35.1829,-8.6585,-146.8293,0.8462,3.9072,1.4441,42.2
1846746,35.7317,-10.4268,-142.6829,1.0640,2.2483,1.0957,42.2
1846756,38.4146,-9.6951,-136.4024,1.0505,2.4666,1.1353,42.2
1846766,40.2439,-7.3171,-131.7073,0.7322,1.2832,1.4075,42.2
1846776,41.8293,-7.6829,-136.0976,0.3311,0.0330,1.3198,42.2
1846786,44.0244,-6.8293,-129.5732,0.4185,-0.1277,1.2175,42.2
1846796,45.8537,-4.3293,-130.0000,0.2363,-0.3354,1.0725,42.2
1846806,49.2073,-1.4634,-129.6951,0.1804,-0.2644,1.0994,42.2
1846816,48.7195,0.0000,-125.1220,-0.5684,0.7178,0.9600,42.2
1846826,49.3293,1.7073,-122.1341,0.0823,0.1709,0.8728,42.2
1846836,50.3049,5.0610,-115.7927,-0.0002,-0.1765,0.8271,42.2
1846846,48.2317,6.4024,-112.6220,-0.6021,0.6741,0.8059,42.2
1846856,49.8781,9.5122,-112.9878,-0.0942,0.0332,0.8425,42.2
1846866,52.1951,12.1951,-113.9634,0.5571,0.1396,0.9399,42.2
1846876,51.5244,12.6829,-108.2927,0.0713,0.3066,1.0259,42.2
1846886,50.7317,12.8049,-105.1220,0.1035,0.2766,1.1523,42.2
1846896,48.2317,12.5000,-106.7073,0.0391,0.3320,1.2231,42.2
1846906,45.0610,11.8902,-108.0488,0.0332,0.3489,1.2527,42.2
1846916,40.7927,10.5488,-107.2561,-0.0544,0.4021,1.2927,42.3
1846926,35.4878,7.8659,-101.5244,-0.1448,0.4465,1.2678,42.2
1846936,30.3049,4.7561,-97.5000,-0.1321,0.4380,1.2085,42.3
1846946,25.5488,0.7317,-95.1829,-0.1472,0.4299,1.1414,42.2
1846956,20.7927,-3.4756,-91.5244,-0.1873,0.3931,1.0820,42.2
1846966,16.6463,-8.1098,-86.6463,-0.1697,0.2930,1.0833,42.3
1846976,13.4756,-12.1341,-83.4756,-0.1555,0.3108,1.0837,42.3
1846986,10.5488,-15.5488,-80.9756,-0.0750,0.3613,1.0667,42.3
1846996,7.3780,-17.7439,-79.2073,-0.0291,0.3792,1.0745,42.2
1847006,1.7683,-18.8415,-75.0000,-1.1187,1.0513,2.0288,42.3
1847016,-3.9634,-23.4756,-77.0122,-0.5542,1.0471,1.3379,42.3
1847026,-8.5976,-25.7927,-80.3049,1.0098,0.4956,1.0989,42.2
1847036,-13.9634,-26.5854,-80.7927,0.0925,0.7080,1.1165,42.3
1847046,-20.0000,-27.4390,-80.7927,-0.0181,0.8569,1.2004,42.3
1847056,-25.0610,-26.5854,-81.7683,0.2485,0.6243,1.1362,42.2
1847066,-30.7927,-26.1585,-83.9024,0.3306,0.5815,1.0735,42.3
1847076,-36.0366,-25.3659,-86.2805,0.1016,0.5886,1.0293,42.2
1847086,-40.9756,-24.7561,-86.9512,0.0530,0.3860,1.0227,42.2
1847096,-44.6951,-23.7805,-90.4268,0.0989,0.3438,1.0222,42.2
1847106,-47.9268,-23.0488,-90.6098,0.1213,0.2761,1.0984,42.2
1847116,-50.6707,-21.3415,-91.7683,0.0405,0.3730,1.1606,42.2
1847126,-53.2927,-20.3659,-92.0732,0.1494,0.2229,1.2043,42.2
1847136,-54.9390,-18.8415,-93.4146,0.1121,0.2773,1.2241,42.2
1847146,-55.9756,-17.6220,-92.8659,0.1245,0.2275,1.1831,42.2
1847156,-56.5854,-16.2195,-93.4146,0.0850,0.2104,1.1362,42.2
1847166,-57.6220,-15.9146,-93.2317,0.1201,0.1804,1.0559,42.2
1847176,-58.1707,-15.1220,-92.9878,0.1157,0.1663,1.0242,42.2
1847186,-58.4756,-14.5122,-93.1098,0.0676,0.1702,0.9734,42.2
1847196,-58.6585,-13.9634,-93.5366,0.0728,0.1216,0.9424,42.3
1847206,-58.6585,-13.5976,-92.6829,0.0750,0.0781,0.9255,42.2
1847216,-58.1707,-13.2927,-92.5610,0.0649,0.0776,0.9182,42.2
1847226,-56.7683,-12.6220,-92.5610,0.0911,0.0454,0.9529,42.2
1847236,-55.7927,-11.3415,-92.0122,0.1218,0.0012,0.9624,42.3
1847246,-53.4756,-9.8171,-90.6707,0.1431,-0.0339,0.9788,42.2
1847256,-51.0976,-8.7195,-89.6341,0.0615,-0.0374,0.9846,42.2
1847266,-47.5000,-7.4390,-88.2317,0.0574,-0.0942,0.9954,42.2
1847276,-44.8171,-14.6341,-64.4512,-8.0000,4.6565,1.4014,42.2
1847286,-43.4146,-11.9512,-54.9390,0.3789,-2.9280,1.3938,42.2
1847296,-42.1951,-15.6098,-71.4634,2.5220,-2.3142,1.0264,42.2
1847306,-38.5976,-11.8902,-76.2805,-3.4661,-0.2996,0.7861,42.2
1847316,-34.8171,-9.3902,-52.5610,0.0125,-0.7463,0.9709,42.2
1847326,-30.7927,-6.4024,-48.9634,0.0823,-0.3376,1.0535,42.2
1847336,-27.8049,-3.9024,-49.9390,1.5051,-0.2449,0.9167,42.3
1847346,-24.5732,-0.0610,-50.9756,-0.7734,0.8381,1.0232,42.2
1847356,-21.6463,0.8537,-43.7195,-0.4592,0.8440,0.9771,42.2
1847366,-18.4756,5.6707,-44.3902,-0.5496,0.1069,1.0647,42.2
1847376,-16.6463,4.1463,-26.5244,0.5891,-0.2974,0.8799,42.2
1847386,-13.2317,6.7683,-25.8537,-0.1965,-0.0054,0.9954,42.2
1847396,-10.0000,10.6707,-33.8415,0.3853,-0.6111,1.0261,42.3
1847406,-6.7683,13.7805,-33.8415,-0.2922,-0.3608,1.0137,42.2
1847416,-3.4146,12.8659,-22.4390,-0.1516,-0.5305,0.9912,42.2
1847426,-0.4268,14.5732,-18.4756,0.3381,0.0095,1.0088,42.3
1847436,2.5000,17.5000,-20.6707,0.1511,0.2305,0.9912,42.3
1847446,4.7561,19.2073,-22.2561,-0.0703,0.1660,0.9397,42.4
1847456,6.7683,21.2195,-19.8780,0.1379,-0.0264,0.9917,42.2
1847466,8.9634,23.9024,-15.9756,-0.0149,-0.0652,0.9956,42.3
1847476,10.3049,26.6463,-12.2561,0.1140,-0.0762,0.9609,42.3
1847486,11.7683,28.4146,-10.3049,0.0737,-0.0168,0.9651,42.3
1847496,12.8659,30.9756,-11.8293,0.0928,-0.0327,0.9783,42.3
1847506,14.3293,33.4756,-10.6707,0.0178,-0.0112,1.0066,42.4
1847516,14.6951,35.8537,-4.6341,-0.0417,0.0771,0.9792,42.3
1847526,15.1220,36.8902,-0.3659,0.0535,0.0679,0.9604,42.3
1847536,15.6707,38.5366,-1.0976,0.0635,0.0635,0.9607,42.3
1847546,16.4024,40.0610,-1.0366,0.0750,0.0796,0.9309,42.3
1847556,16.4634,41.5244,1.8293,-0.0867,0.0530,0.9250,42.2
1847566,16.4634,41.7683,5.3049,-0.0315,0.0300,0.9329,42.3
1847576,16.8293,42.0122,6.7683,-0.0095,0.0525,0.9758,42.2
1847586,17.3780,41.4024,7.8049,-0.1160,0.1262,0.9966,42.2
1847596,17.8049,40.3659,8.1707,-0.1152,0.0854,0.9917,42.2
1847606,18.1707,38.1098,8.3537,-0.1680,0.0122,1.0371,42.1
1847616,18.9634,35.0000,10.1220,-0.2368,0.0103,1.0300,42.2
1847626,20.0000,31.5854,11.3415,-0.2402,0.0374,1.0210,42.2
1847636,21.0366,27.6829,11.4634,-0.2795,0.0342,1.0105,42.2
1847646,21.8902,22.7439,10.0000,-0.2932,0.0168,1.0081,42.2
1847656,22.9878,17.8659,9.3293,-0.3235,0.0208,1.0093,42.2
1847666,24.3902,12.8659,9.7561,-0.3037,0.0208,1.0081,42.2
1847676,25.7317,8.3537,9.6341,-0.2725,0.0154,1.0078,42.2
1847686,26.4634,3.7195,9.3293,-0.2632,0.0090,0.9927,42.2
1847696,27.5000,-0.1829,8.9634,-0.2646,0.0410,0.9949,42.2
1847706,28.4146,-3.5976,9.5122,-0.2349,0.0317,1.0073,42.3
1847716,29.0244,-6.6463,10.7317,-0.2283,0.0640,1.0020,42.3
1847726,28.9634,-9.8780,11.9512,-0.2178,0.0535,0.9963,42.2
1847736,28.9634,-12.6220,13.7805,-0.2173,0.0908,1.0020,42.3
1847746,29.0244,-15.4878,15.1220,-0.1938,0.0876,0.9929,42.2
1847756,29.1463,-17.9878,16.4024,-0.1843,0.1199,1.0071,42.2
1847766,28.1098,-20.8537,18.5366,-0.2017,0.1055,1.0081,42.2
1847776,27.6829,-23.3537,20.7317,-0.1941,0.1062,1.0173,42.3
1847786,27.0122,-26.1585,22.3780,-0.1660,0.1162,1.0195,42.2
1847796,27.1341,-28.4146,23.4756,-0.1501,0.1213,1.0281,42.2
1847806,29.6951,-32.4390,19.2683,-0.4771,-0.1855,1.1611,42.2
1847816,33.7195,-34.5732,24.2073,-1.1497,-3.7502,1.0059,42.2
1847826,30.6098,-36.5854,28.1707,-0.0535,0.0220,1.0774,42.2
1847836,30.9756,-37.3171,25.0000,-0.2517,-0.7485,1.1062,42.2
1847846,28.9024,-38.9024,23.5976,-0.5454,0.2214,1.0522,42.2
1847856,31.2195,-40.3659,28.7195,0.4507,0.8428,0.9414,42.2
1847866,29.7561,-40.0000,26.7683,0.3403,1.1882,1.0300,42.2
1847876,29.6951,-40.1220,24.8171,-0.4807,-0.2478,1.0500,42.2
1847886,27.9268,-38.9634,25.4268,0.0261,0.2119,1.0105,42.2
1847896,26.7683,-38.7805,23.9634,0.1084,-0.0869,0.9758,42.2
1847906,25.6707,-37.6220,24.3293,-0.2686,-0.0652,0.9951,42.2
1847916,25.0610,-36.6463,24.0244,0.5972,0.6763,0.9346,42.2
1847926,21.5244,-35.0000,19.3902,0.0791,0.8523,0.9114,42.2
1847936,20.7317,-32.9268,15.5488,0.1440,0.3574,0.9026,42.3
1847946,18.6585,-30.3659,13.2927,0.1230,0.3518,0.9082,42.3
1847956,17.0732,-27.7439,9.8780,0.0740,0.0471,0.8733,42.3
1847966,14.0244,-25.4268,5.9756,0.2576,0.1963,0.8440,42.2
1847976,12.7439,-22.3780,1.4634,0.0115,0.4050,0.8210,42.3
1847986,10.8537,-19.3293,-4.0854,-0.0146,0.0969,0.8333,42.3
1847996,9.2073,-16.5244,-7.3171,0.2520,0.3069,0.8318,42.2
1848006,5.5488,-13.1098,-10.2439,0.1865,0.2227,0.8269,42.3
1848016,3.4146,-9.5732,-15.6707,0.0906,0.1982,0.8118,42.3
1848026,2.2561,-5.9146,-18.5976,0.1492,0.0769,0.7971,42.3
1848036,4.5732,-2.3171,-17.3171,0.5325,-0.7681,0.8367,42.3
1848046,8.5366,4.3293,-17.6220,0.1765,-0.7649,0.7083,42.3
1848056,4.5732,7.1951,-16.0366,0.2305,0.2383,0.7900,42.2
1848066,1.6463,11.4024,-11.0366,-0.6462,-0.1538,0.7771,42.2
1848076,-2.1951,12.9878,-9.1463,-0.9299,1.0798,0.8359,42.2
1848086,-7.9878,12.9878,-7.8049,0.7954,0.6013,0.5879,42.3
1848096,-14.6951,12.1951,-3.2317,0.2959,0.8022,0.8489,42.3
